고유번호,구분코드,구분명,측정일자,측정수위,통신상태,위치정보
17-0006,17,구로,2025-07-20 17:15,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:14,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:13,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:12,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:11,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:10,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:09,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:08,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:07,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:06,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:05,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:04,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:03,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:02,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:01,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 17:00,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:59,0.14,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:58,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:57,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:56,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:55,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:54,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:53,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:52,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:51,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0006,17,구로,2025-07-20 16:50,0.15,통신양호,서울특별시 구로구 개봉동139-107번지 앞 도로
17-0007,17,구로,2025-07-20 17:22,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:21,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:20,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:19,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:18,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:17,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:16,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:15,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:14,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:13,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:12,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:11,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:10,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:09,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:08,0.34,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:07,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:06,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:05,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:04,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:03,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:02,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:01,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 17:00,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:59,0.32,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:58,0.32,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:57,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:56,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:55,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:54,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:53,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:52,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:51,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0007,17,구로,2025-07-20 16:50,0.33,통신양호,서울특별시 구로구 개봉동78-23번지 앞 코너 도로
17-0008,17,구로,2025-07-20 17:22,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:21,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:20,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:19,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:18,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:17,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:16,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:15,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:14,0.09,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:13,0.09,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:12,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:11,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:10,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:09,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:08,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:07,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:06,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:05,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:04,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:03,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:02,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:01,0.11,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 17:00,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:59,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:58,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:57,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:56,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:55,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:54,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:53,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:52,0.1,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:51,0.09,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0008,17,구로,2025-07-20 16:50,0.08,통신양호,서울특별시 구로구 개봉동 92-3 번지 앞 도로
17-0009,17,구로,2025-07-20 17:22,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:21,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:20,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:19,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:18,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:17,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:16,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:15,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:14,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:13,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:12,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:11,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:10,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:09,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:08,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:07,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:06,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:05,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:04,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:03,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:02,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:01,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 17:00,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:59,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:58,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:57,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:56,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:55,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:54,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:53,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:52,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:51,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0009,17,구로,2025-07-20 16:50,0.18,통신양호,서울특별시 구로구 개봉동 154-51번지 앞 도로
17-0010,17,구로,2025-07-20 17:22,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:21,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:20,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:19,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:18,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:17,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:16,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:15,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:14,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:13,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:12,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:11,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:10,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:09,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:08,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:07,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:06,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:05,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:04,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:03,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:02,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:01,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 17:00,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 16:59,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 16:58,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
17-0010,17,구로,2025-07-20 16:57,0.16,통신양호,서울특별시 구로구 고척동256-7번지 새마을금고 앞 교차로
